pl_name,ra,dec,sy_dist,X,Y,Z,pl_bmasse,color
GJ 3929 b,239.5775678,35.4081141,15.8095,-6.524831525125145,-11.111336665056909,9.159970596813894,1.21,M
GJ 3929 c,239.5775678,35.4081141,15.8095,-6.524831525125145,-11.111336665056909,9.159970596813894,5.71,n
GJ 393 b,157.2288672,0.8378485,7.03149,-6.482750352407307,2.7212547978512585,0.10281932519927119,1.71,M
GJ 3942 b,242.2645452,52.9441443,16.9287,-4.747498167932253,-9.029071640188704,13.50992265528637,7.14,M
GJ 3988 b,255.8503747,51.4089795,9.9105,-1.5111581235400777,-5.994194699600523,7.746227551456249,3.69,M
GJ 3998 b,259.0020507,11.0561751,18.1459,-3.3975118180860235,-17.482023654834556,3.479863386366043,2.47,M
GJ 3998 c,259.0020507,11.0561751,18.1459,-3.3975118180860235,-17.482023654834556,3.479863386366043,6.26,M
GJ 411 b,165.834471,35.972317,5.675773,-4.453735295261516,1.1241176406393494,3.3339167052093917,2.69,n
GJ 414 A b,167.7745044,30.4451688,11.8893,-10.017487069952914,2.1705237941438353,6.024469582658849,10.23407,n
GJ 414 A c,167.7745044,30.4451688,11.8893,-10.017487069952914,2.1705237941438353,6.024469582658849,58.48043,n
GJ 422 b,168.9810458,-57.5425629,12.6631,-6.670653102183521,1.2989338784033582,-10.685001618149872,11.07,n
GJ 4276 b,336.3221454,59.412503,21.3362,9.943036227571056,-4.360104904104159,18.367333672648744,16.57,M
GJ 433 b,173.8619194,-32.5436302,9.06456,-7.597454793152248,0.8170412365727673,-4.876204700107205,5.79,M
GJ 433 c,173.8619194,-32.5436302,9.06456,-7.597454793152248,0.8170412365727673,-4.876204700107205,32.422,n
GJ 433 d,173.8619194,-32.5436302,9.06456,-7.597454793152248,0.8170412365727673,-4.876204700107205,5.223,n
GJ 436 b,175.5505363,26.7030669,9.75321,-8.686744474163058,0.6759527680585969,4.382768942124544,22.6603,n
GJ 463 b,185.7440496,64.0324311,18.3554,-7.9967831294043545,-0.8043948091357872,16.502276137924408,1144.18227,M
GJ 480 b,189.7134226,11.6950708,14.2358,-13.74042029082895,-2.3520061855295604,2.8856400978997274,13.2,M
GJ 486 b,191.981531,9.7494181,8.07426,-7.784288923958335,-1.6519792752490705,1.3672911065633242,2.82,M
GJ 504 b,199.192348,9.4249781,17.5299,-16.332106943905966,-5.684995785666354,2.8706270568944263,1271.3,G
GJ 514 b,202.5040424,10.3725387,7.61778,-6.9226942981773405,-2.8680461006645697,1.3715638325815183,5.2,M
GJ 536 b,210.2597264,-2.6522901,10.4092,-8.981314705870776,-5.239791314613953,-0.4816822328107563,6.52,n
GJ 581 b,229.8564725,-7.7226935,6.2981,-4.023586010191715,-4.770801205697625,-0.8463303635718183,16.6,M
GJ 581 c,229.8564725,-7.7226935,6.2981,-4.023586010191715,-4.770801205697625,-0.8463303635718183,5.05347,n
GJ 581 e,229.8564725,-7.7226935,6.2981,-4.023586010191715,-4.770801205697625,-0.8463303635718183,1.657,n
GJ 625 b,246.3557854,54.3033625,6.47249,-1.5146508531675216,-3.459619153982785,5.256424155497188,2.82,M
GJ 649 b,254.5363221,25.7419719,10.3796,-2.4928383513184658,-9.011063536621222,4.508058013509951,81.99973,M
GJ 667 C b,259.7510609,-34.9977651,7.24396,-1.0558207461676585,-5.839382694301286,-4.154733298667511,5.6,n
GJ 667 C c,259.7510609,-34.9977651,7.24396,-1.0558207461676585,-5.839382694301286,-4.154733298667511,3.709,n
GJ 667 C e,259.7510609,-34.9977651,7.24396,-1.0558207461676585,-5.839382694301286,-4.154733298667511,2.7,M
GJ 667 C f,259.7510609,-34.9977651,7.24396,-1.0558207461676585,-5.839382694301286,-4.154733298667511,2.7,M
GJ 667 C g,259.7510609,-34.9977651,7.24396,-1.0558207461676585,-5.839382694301286,-4.154733298667511,4.6,M
GJ 674 b,262.1700476,-46.8989826,4.54896,-0.4234469188188874,-3.0792651309875425,-3.3214237973536385,11.09,M
GJ 676 A b,262.5448903,-51.6377777,16.0272,-1.2906138705383479,-9.862892336983535,-12.566973001731384,2129.461,n
GJ 676 A c,262.5448903,-51.6377777,16.0272,-1.2906138705383479,-9.862892336983535,-12.566973001731384,2161.244,n
GJ 676 A d,262.5448903,-51.6377777,16.0272,-1.2906138705383479,-9.862892336983535,-12.566973001731384,3.81394,n
GJ 676 A e,262.5448903,-51.6377777,16.0272,-1.2906138705383479,-9.862892336983535,-12.566973001731384,8.1,n
GJ 680 b,263.8072214,-48.6788427,9.67315,-0.6889892342271926,-6.349707401276027,-7.26473266375298,7977.49302,n
GJ 682 b,264.2610245,-44.3232519,5.00671,-0.3581725328610962,-3.5638935952052018,-3.498216674658562,4.4,M
GJ 682 c,264.2610245,-44.3232519,5.00671,-0.3581725328610962,-3.5638935952052018,-3.498216674658562,8.7,M
GJ 685 b,263.8960378,61.6793482,14.3155,-0.7221437505914418,-6.752849556309056,12.602026484789592,9.0,M
GJ 687 b,264.1041731,68.3336741,4.54939,-0.17253252296511612,-1.6707528318070342,4.227974322962247,17.2,n
GJ 687 c,264.1041731,68.3336741,4.54939,-0.17253252296511612,-1.6707528318070342,4.227974322962247,16.0,n
GJ 720 A b,278.8294172,45.7456038,15.5575,1.666434235513478,-10.728074631818862,11.143034500657045,13.64,M
GJ 724 b,280.238365,-13.3824997,16.9658,2.9336815249566297,-16.24230699788081,-3.9267474755477,10.75,M
GJ 740 b,284.4997178,5.902867,11.1017,2.7648524521244746,-10.691108409852573,1.1417244749767181,2.96,M
GJ 806 b,311.2697002,44.5002351,12.0445,5.666469376467123,-6.456890109689146,8.442136883926885,,n
GJ 806 c,311.2697002,44.5002351,12.0445,5.666469376467123,-6.456890109689146,8.442136883926885,5.8,M
GJ 832 b,323.3912616,-49.0125169,4.96435,2.613748286271206,-1.94175935611279,-3.7473539226316444,197.046,n
GJ 849 b,332.4229938,-4.6408317,8.80058,7.775166198593522,-4.060786380143489,-0.7120483800205443,283.18511,n
GJ 849 c,332.4229938,-4.6408317,8.80058,7.775166198593522,-4.060786380143489,-0.7120483800205443,314.65012,M
GJ 86 b,32.6224785,-50.8209945,10.7836,5.737756973806283,3.672621196825814,-8.35918820305914,1284.0332,n
GJ 876 b,343.3239737,-14.2665958,4.67517,4.340424488016877,-1.3002104136731745,-1.152120945430322,845.3,n
GJ 876 c,343.3239737,-14.2665958,4.67517,4.340424488016877,-1.3002104136731745,-1.152120945430322,226.9846,n
GJ 876 d,343.3239737,-14.2665958,4.67517,4.340424488016877,-1.3002104136731745,-1.152120945430322,5.84804,n
GJ 876 e,343.3239737,-14.2665958,4.67517,4.340424488016877,-1.3002104136731745,-1.152120945430322,18.00115,n
GJ 887 b,346.4668274,-35.8530693,3.29,2.5925766034979265,-0.6240103374725914,-1.9269814876439522,4.2,M
GJ 887 c,346.4668274,-35.8530693,3.29,2.5925766034979265,-0.6240103374725914,-1.9269814876439522,7.6,M
GJ 896 A b,352.9700384,19.9370011,6.26022,5.840791235815178,-0.7202595502059628,2.134651814315794,718.2922,M
GJ 9066 c,30.0588307,13.0443172,4.471,3.76984749828757,2.18168665052051,1.0091254622669819,71.6,M
GJ 9404 b,184.8472095,28.3827126,23.8839,-20.937714120069085,-1.775563697522983,11.353421519185233,11.9,n
GJ 96 b,35.5624031,47.8802075,11.9315,6.509693251637178,4.65402463782997,8.850120942114915,19.66,M
GJ 9689 b,303.467731,13.3888921,30.6203,16.427142047575717,-24.84910028019148,7.090415467640651,9.65,M
GJ 9714 b,315.4141767,-32.5250028,20.5121,12.317436847816499,-12.140632569807284,-11.02869152324912,2988.54051,n
GJ 9827 b,351.7717763,-1.2853435,29.661,29.34827881671254,-4.243909694047265,-0.6653435242593,3.42,K
GJ 9827 c,351.7717763,-1.2853435,29.661,29.34827881671254,-4.243909694047265,-0.6653435242593,,K
GJ 9827 d,351.7717763,-1.2853435,29.661,29.34827881671254,-4.243909694047265,-0.6653435242593,3.53,n
GPX-1 b,38.3691648,56.025708,655.013,286.98150082796474,227.207372264292,543.1946781222036,,n
GQ Lup b,237.3003643,-35.6515055,151.169,-66.36055855357412,-103.36863877999714,-88.10940554917016,9852.73,n
GSC 06214-00210 b,245.4776921,-20.7193398,108.5,-42.120151890239185,-92.32895808708584,-38.386277538937414,4258.7,M
GU Psc b,18.146485,17.0650029,47.5501,43.19572742707874,14.157339630619573,13.95388392666379,3591.3,M
Gaia-1 b,90.6436658,-0.5771099,363.66,-4.085095090886397,363.6186062651364,-3.6628917398833143,533.95172,n
Gaia-2 b,110.7353308,67.2526565,209.229,-28.643554531224222,75.66183321482778,192.95493831303818,,n
Gl 378 b,150.5865513,48.0824515,14.9545,-8.702719412999052,4.906422034961742,11.127747655453518,13.02,M
Gl 49 b,15.6687321,62.3454386,9.8528,4.403137176100669,1.235073670635502,8.727235752318323,5.63,M
Gl 686 b,264.4764878,18.5959509,8.15728,-0.7441795096878733,-7.6954975969913315,2.6012940223014684,6.64,M
HAT-P-1 b,344.4453632,38.674919,158.979,119.56983630303824,-33.28247291803654,99.34613069427922,168.13207,n
HAT-P-11 b,297.7101763,48.0818635,37.7647,11.731649640035661,-22.335859923814766,28.100717504668385,,n
HAT-P-11 c,297.7101763,48.0818635,37.7647,11.731649640035661,-22.335859923814766,28.100717504668385,507.0,n
HAT-P-12 b,209.3886452,43.49331,142.751,-90.23244366596957,-50.81981193238382,98.25121284861969,66.10864,K
HAT-P-13 b,129.8823772,47.3519076,246.81,-107.21873877043714,128.31235126293802,181.5358330188648,271.098,G
HAT-P-13 c,129.8823772,47.3519076,246.81,-107.21873877043714,128.31235126293802,181.5358330188648,4538.421,n
HAT-P-14 b,260.1161719,38.2421682,222.663,-30.01831128600869,-172.28426545424182,137.8254128723314,731.96249,n
HAT-P-15 b,66.248142,39.460602,192.516,59.86636246684208,136.04469065797576,122.35305899226368,649.32669,n
HAT-P-16 b,9.5730343,42.4630961,226.637,164.86464993725312,27.804963009538135,153.00608158535786,1332.66119,n
HAT-P-17 b,324.5359781,30.4881882,92.3831,64.84045763598102,-46.188845161238014,46.87155642644833,184.3414,n
HAT-P-17 c,324.5359781,30.4881882,92.3831,64.84045763598102,-46.188845161238014,46.87155642644833,1080.6,n
HAT-P-18 b,256.346376,33.0123251,161.4,-31.947828955589085,-131.51780541622554,87.93385629849436,62.29468,n
HAT-P-19 b,9.5165832,34.7114025,202.078,163.82822601614527,27.46419002995007,115.07192842045193,,n
HAT-P-2 b,245.1514324,41.0479601,127.774,-40.49340171994248,-87.44101401657574,83.90797674178758,2866.81223,n
HAT-P-2 c,245.1514324,41.0479601,127.774,-40.49340171994248,-87.44101401657574,83.90797674178758,3400.76395,n
HAT-P-20 b,111.9164295,24.3361185,71.0374,-24.158957556149446,60.04753459276538,29.27371786929046,,K
HAT-P-21 b,171.2749348,41.0280207,277.278,-206.75471699605214,31.730490704350153,182.01305514589757,1547.8321,n
HAT-P-22 b,155.6814593,50.1287115,81.7647,-47.765584553890776,21.585599018067114,62.75330280826924,685.55931,n
HAT-P-23 b,306.1239076,16.7621462,364.813,205.93121844615706,-282.1548079807551,105.21179863315885,,n
HAT-P-24 b,108.8251171,14.2626064,415.344,-129.8924308754989,381.00893371838424,102.32686433206867,,F
HAT-P-25 b,48.4354731,25.1973548,300.384,180.33025021928222,203.36430851440963,127.88473847299801,,n
HAT-P-26 b,213.1565508,4.0594175,141.837,-118.4450959109021,-77.3800792671271,10.040774684770287,,n
HAT-P-27 b,222.7673221,5.9473626,199.173,-145.42932753552924,-134.5150476586879,20.637261808308953,209.759,G
HAT-P-28 b,13.0009159,34.728402,401.319,321.37405784521985,74.2004585644823,228.62621602501727,,G
HAT-P-29 b,33.1310921,51.7787754,313.576,162.4677066239552,106.0370413315301,246.3540093970622,,F
HAT-P-3 b,206.0940142,48.028565,134.554,-80.81255094229645,-39.57919188522194,100.03798326591517,,n
HAT-P-30 b,123.9498431,5.8368669,213.985,-118.88398097085593,176.58600154513724,21.76151078905057,225.968,n
HAT-P-31 b,271.5376722,26.4266061,344.05,8.267584942768165,-307.9876139143097,153.1198197967338,,n
HAT-P-32 b,31.0427614,46.6878512,289.205,169.97430535114984,102.30359970221363,210.4334598711985,,n
HAT-P-33 b,113.1842383,33.8350214,396.11,-129.5341320363011,302.4555361231701,220.5554111919449,292.4036,n
HAT-P-34 b,303.1954355,18.1047776,249.325,129.74621397089615,-198.30747612534037,77.47916170181495,,n
HAT-P-35 b,123.250703,4.7870288,506.965,-277.0010554631201,422.4855182856744,42.307367398628614,,n
HAT-P-36 b,188.2662048,44.9153672,294.419,-206.3268769719463,-29.97555747452505,207.8779289729787,611.82275,n
HAT-P-37 b,284.2960393,51.2691212,390.594,60.3453177085028,-236.81250734388024,304.6997732722565,,n
HAT-P-38 b,35.3834942,32.2460441,255.206,175.97663304309543,124.9838004629974,136.16672383751245,,n
HAT-P-39 b,113.7582526,17.8300283,697.004,-267.32046936665273,607.2946826005008,213.4186288934249,180.84527,n
HAT-P-4 b,229.99122,36.229545,320.451,-166.18683269423633,-197.99213029308612,189.3934961450987,,n
HAT-P-40 b,335.5129199,45.4573423,464.469,296.49327460183326,-135.03903499599727,331.04025299687004,152.5584,n
HAT-P-41 b,297.3226523,4.6724124,348.185,159.28609077529146,-308.3120082137829,28.36267091988826,254.253,n
HAT-P-42 b,135.3443583,6.0970828,405.238,-286.6329450336266,283.2080533239353,43.041723917810224,,n
HAT-P-43 b,128.9256885,10.2065866,528.825,-327.0090056166927,404.895111182406,93.70666897915505,,n
HAT-P-44 b,213.1438604,47.0147826,347.85,-198.58043596601695,-129.66968151361172,254.46258398378563,111.871,n
HAT-P-44 c,213.1438604,47.0147826,347.85,-198.58043596601695,-129.66968151361172,254.46258398378563,1271.3,n
HAT-P-45 b,274.3732697,-3.3810594,298.64,22.73281543714625,-297.2521847243599,-17.612705041975754,,n
HAT-P-46 b,270.4441831,-2.97098,290.736,2.2508665003639607,-290.3365010517251,-15.068890239137255,156.684,n
HAT-P-49 b,305.4413294,26.6926759,350.351,181.50692969704596,-255.01528988463716,157.37934933785337,562.5591,n
HAT-P-5 b,274.4055335,36.6214617,303.336,18.70112617770312,-242.73635064746344,180.94767434271523,324.1866,n
HAT-P-50 b,118.0634379,12.1393474,515.458,-237.0741814317178,444.6832162068064,108.39566175106617,,n
HAT-P-51 b,21.0651251,32.8107,440.089,345.1614547440605,132.94540230867287,238.4689038112705,98.84513,n
HAT-P-52 b,42.7217412,29.0222492,361.155,232.00861492787092,214.2544464272313,175.2140656751379,,n
HAT-P-53 b,21.8711012,38.9681137,666.802,481.1211267305688,193.1276269496416,419.34363990205946,471.65972,n
HAT-P-54 b,99.8979924,25.4824005,143.651,-22.290648135499953,127.74608303796252,61.803519925302936,,n
HAT-P-55 b,264.2735096,25.7311468,511.388,-45.966492527966714,-458.38035123950596,222.01851658414327,184.97706,n
HAT-P-56 b,100.8480137,27.2521823,320.639,-53.64728388702704,279.95413390741777,146.8230913742532,,n
HAT-P-57 b,274.743418,10.5971968,279.86,22.747952327227246,-274.1446352700796,51.46716640299165,448.1403,n
HAT-P-58 b,68.8465093,56.8682691,515.59,101.69389836516241,262.815088661581,431.76339389427324,,n
HAT-P-59 b,292.4588212,62.5291892,265.471,46.78242701835418,-113.17275968579503,235.53807086832833,,n
HAT-P-6 b,354.7740917,42.4659866,275.358,202.28128319782812,-18.501268849762678,185.90861648344563,337.85329,n
HAT-P-60 b,28.2825719,52.0539209,233.22,126.29129799706992,67.95131350991439,183.91491359455492,,n
HAT-P-61 b,75.4801665,50.1311784,338.84,54.45715671031426,210.26990360650677,260.0644753139856,335.94463,n
HAT-P-62 b,74.5043816,48.3008551,348.815,61.99247612875593,223.60404781808197,260.4420605965836,,n
HAT-P-63 b,279.7967696,-20.0242684,4483.05,716.6950637801057,-4150.6170900248535,-1535.0776071739344,195.14664,n
HAT-P-64 b,68.9743955,2.4312732,651.897,233.6803971389431,607.9460670980268,27.654115462754753,,n
HAT-P-65 b,315.9054895,11.9893675,738.519,518.82911501295,-502.6840092092706,153.412677641625,,G
HAT-P-66 b,150.5726262,53.9508237,935.456,-479.4710671029604,270.46994714963853,756.327595315694,,n
HAT-P-67 b,256.6107279,44.7768849,371.686,-61.09703896832955,-256.6716940581146,261.796248816976,,n
HAT-P-68 b,118.4831501,23.9382192,202.152,-88.11381131289113,162.39932728014492,82.02344700677118,230.10892,K
HAT-P-69 b,130.5056385,3.7105662,341.263,-221.19346378450163,258.93266816763344,22.085291567117647,,n
HAT-P-7 b,292.24719,47.9695429,341.079,86.4582508579351,-211.36169285530144,253.34973829259738,564.442,n
HAT-P-70 b,74.5523332,9.9979794,330.739,86.75718908902103,313.9495741668545,57.42073791603992,2154.8874,n
HAT-P-8 b,343.0414932,35.4471778,211.553,164.8476964227256,-50.26848715511521,122.69061900673957,483.1016,n
HAT-P-9 b,110.1685157,37.1405946,455.203,-125.11050155815703,340.61785079431417,274.83924997919905,247.27174,n
HATS-1 b,175.5252399,-23.3548451,283.971,-259.9098192608165,20.340145896928664,-112.5730569794627,,n
HATS-10 b,294.3068385,-22.2044872,534.889,203.84489904232655,-451.32277431964025,-202.14166526435554,,n
HATS-11 b,289.4007603,-22.3900092,944.603,290.1177108672604,-823.799001197581,-359.8079308131056,263.7989,n
HATS-12 b,289.202402,-19.3559227,746.138,231.53838715977568,-664.7979405225705,-247.29656000922995,759.6137,n
HATS-13 b,316.9614798,-26.0967205,421.855,276.89815181664557,-258.55996377990584,-185.56885427156064,,n
HATS-14 b,313.2154754,-25.6873756,513.011,316.5649663029731,-336.92503875249434,-222.37002156816823,340.0781,n
HATS-15 b,311.0920041,-19.4375266,1139.55,706.3032364926609,-809.8787291303884,-379.21812288198925,689.6911,G
HATS-16 b,358.5588439,-30.0130385,757.044,655.3258236040509,-16.48683439824561,-378.67118605090246,1039.3041,G
HATS-17 b,192.1895676,-47.6136789,400.331,-263.7890897362101,-56.982946068648076,-295.69100350615884,,G
HATS-18 b,173.9574203,-29.1560639,624.368,-542.2285441633271,57.397960210549684,-304.1859291324747,,n
HATS-2 b,176.7388264,-22.5630097,341.925,-315.24208749318126,17.96241918800086,-131.19635435047743,427.463,K
HATS-22 b,174.0098693,-29.5433642,229.518,-198.58644480044816,20.837692292222986,-113.1712279930424,,K
HATS-23 b,286.36675,-50.0673496,639.004,115.5791140576099,-393.5471967615696,-489.9879430463248,,G
HATS-24 b,268.8907069,-61.7474,494.182,-4.528711926067392,-233.88197258781082,-435.309732019312,,n
HATS-25 b,207.9076746,-23.7812403,471.158,-381.0109964722439,-201.8002854816662,-189.992437509354,,n
HATS-26 b,144.9268593,-28.5856004,861.843,-619.3691121576503,434.86627907645396,-412.36704387747045,,n
HATS-27 b,193.5524603,-46.5877159,816.988,-545.8358190670529,-131.57227809830403,-593.4824229944994,,n
HATS-28 b,284.3997616,-49.1385126,535.383,87.1059550543059,-339.26115640203864,-404.90662755730335,,n
HATS-29 b,285.0965172,-54.8933408,353.891,53.00667140459378,-196.49894801209322,-289.5121691703928,207.54299,G
HATS-3 b,312.4574879,-24.4286938,411.211,252.7347544272101,-276.2227736915687,-170.0606060196018,,n
HATS-30 b,5.618525,-59.9425892,342.14,170.54352991989737,16.77761171556955,-296.1303695124542,,n
HATS-31 b,191.7028214,-24.4273897,773.974,-690.0439819632728,-142.93667614634276,-320.06899606882587,,n
HATS-32 b,346.0750861,-21.2720168,745.116,673.9445403615842,-167.09544416445257,-270.3252161976336,,n
HATS-33 b,294.6336944,-55.3302692,248.46,58.910714166748186,-128.47249583431787,-204.34460396708516,,n
HATS-34 b,0.7744866,-62.4693167,508.842,235.1772750541304,3.1791650984267243,-451.2224763588255,,n
HATS-35 b,296.688442,-63.5656488,514.555,102.8822148873361,-204.66135576781937,-460.7557133016953,,n
HATS-36 b,291.4787013,-23.2028183,856.436,288.22429699965824,-732.4984045341583,-337.4247531968649,,n
HATS-37 A b,199.80183,-22.9868431,211.896,-183.5357865309855,-66.08357097370792,-82.74957115185201,31.46517,n
HATS-38 b,154.2710615,-25.2762982,343.525,-279.8385831354749,134.85133270600653,-146.67962053790504,,n
HATS-39 b,112.4192251,-29.9379163,878.521,-290.3438993640148,703.7567614810931,-438.43584275551945,200.2329,n
HATS-4 b,94.1120914,-22.5468824,416.459,-27.580838307299263,383.6372539691293,-159.68673522335047,,G
HATS-40 b,100.5712467,-29.77678,1342.29,-213.74021355566995,1145.2891523454439,-666.6110730621199,505.3497,n
HATS-41 b,103.5173558,-27.0504156,737.668,-153.56058478643877,638.7733895852645,-335.4724754458984,,n
HATS-42 b,108.4523991,-33.4373462,800.377,-211.40329998951586,633.5666276854187,-441.02756735363914,,n
HATS-43 b,80.5382418,-30.9708179,362.273,51.063182764125266,306.3976959407811,-186.42620474916671,82.95363,n
HATS-44 b,84.3267559,-27.9725758,446.035,38.94155362587593,391.9962020643874,-209.2122228582713,,n
HATS-45 b,101.9942455,-21.9107112,772.11,-148.86462913831951,700.6990545810127,-288.121518114815,,n
